source_index,true_label,video_score,camera_id,zone_id,timestamp,video_uncertainty
50953,1,1.0,6,5,2024-05-10 03:05:00,0.0
150708,1,1.0,1,4,2024-02-20 17:03:00,0.0
171191,1,1.0,9,4,2024-05-14 10:50:00,0.0
148606,1,1.0,9,3,2024-01-04 23:40:00,0.0
132367,1,1.0,4,1,2024-01-13 14:48:00,0.0
91023,0,0.03,1,2,2024-05-26 05:58:00,0.06000000000000005
12902,1,0.99,9,4,2024-01-03 02:01:00,0.020000000000000018
99160,1,1.0,1,3,2024-02-13 15:46:00,0.0
43863,1,1.0,9,3,2024-03-19 03:34:00,0.0
157799,1,1.0,7,5,2024-04-02 05:44:00,0.0
143951,1,1.0,9,4,2024-03-11 06:07:00,0.0
55412,1,1.0,1,2,2024-05-15 11:48:00,0.0
108486,0,0.0,1,1,2024-03-16 21:19:00,0.0
124504,0,0.0,3,1,2024-05-15 19:53:00,0.0
172930,1,1.0,10,3,2024-01-16 05:02:00,0.0
184095,1,1.0,7,1,2024-01-28 05:34:00,0.0
79080,1,1.0,9,1,2024-02-05 23:42:00,0.0
160162,1,1.0,4,1,2024-02-02 06:21:00,0.0
190370,1,1.0,9,1,2024-02-08 11:33:00,0.0
88788,0,0.0,7,1,2024-01-23 23:14:00,0.0
68958,1,1.0,9,4,2024-02-29 14:29:00,0.0
155498,1,1.0,9,3,2024-01-22 22:12:00,0.0
192409,1,1.0,5,3,2024-03-02 17:16:00,0.0
129287,1,1.0,7,4,2024-04-11 06:13:00,0.0
46398,1,1.0,2,3,2024-02-04 16:27:00,0.0
189743,1,1.0,9,4,2024-04-03 00:18:00,0.0
200627,1,1.0,1,1,2024-05-25 06:13:00,0.0
145853,1,1.0,3,3,2024-01-03 23:40:00,0.0
186427,1,1.0,1,4,2024-04-19 12:40:00,0.0
118328,1,1.0,4,1,2024-02-09 07:33:00,0.0
205247,1,1.0,2,2,2024-05-01 03:43:00,0.0
193847,1,1.0,8,5,2024-03-14 00:35:00,0.0
66337,1,1.0,4,5,2024-05-07 10:49:00,0.0
30634,1,1.0,8,1,2024-04-20 17:54:00,0.0
6711,1,1.0,1,3,2024-02-13 07:27:00,0.0
196612,1,1.0,3,5,2024-03-10 03:06:00,0.0
61310,1,0.99,8,5,2024-05-26 12:50:00,0.020000000000000018
175209,1,1.0,1,2,2024-02-08 13:08:00,0.0
33203,1,1.0,6,1,2024-02-07 07:27:00,0.0
121,1,1.0,10,1,2024-03-21 07:34:00,0.0
180002,1,1.0,9,4,2024-04-22 15:24:00,0.0
33130,1,1.0,1,4,2024-05-05 13:55:00,0.0
90863,0,0.0,6,4,2024-03-04 22:43:00,0.0
178599,1,1.0,9,2,2024-01-13 02:42:00,0.0
157571,1,1.0,6,4,2024-04-02 09:29:00,0.0
85303,0,0.0,5,5,2024-03-19 01:46:00,0.0
48710,1,1.0,1,4,2024-01-15 23:13:00,0.0
24711,1,1.0,8,5,2024-01-23 04:38:00,0.0
62081,1,1.0,6,1,2024-01-04 14:51:00,0.0
113589,1,1.0,8,5,2024-03-26 17:16:00,0.0
24546,1,1.0,3,2,2024-05-13 22:52:00,0.0
18106,1,1.0,4,5,2024-01-12 01:25:00,0.0
102576,0,0.0,3,1,2024-03-23 12:48:00,0.0
195389,1,1.0,6,2,2024-05-18 20:48:00,0.0
2848,1,1.0,9,2,2024-05-18 18:42:00,0.0
16886,1,1.0,3,2,2024-01-11 13:56:00,0.0
80791,1,1.0,3,1,2024-02-13 17:14:00,0.0
204518,1,1.0,3,5,2024-03-24 17:22:00,0.0
80050,1,1.0,9,2,2024-02-12 17:11:00,0.0
42895,1,1.0,7,4,2024-02-14 08:36:00,0.0
37476,1,1.0,10,4,2024-02-28 16:03:00,0.0
21731,1,1.0,4,2,2024-03-18 19:49:00,0.0
122167,0,0.0,3,3,2024-04-09 10:00:00,0.0
56419,1,1.0,6,4,2024-03-18 00:43:00,0.0
207558,1,1.0,5,2,2024-03-19 07:42:00,0.0
196940,1,1.0,7,3,2024-03-10 21:52:00,0.0
11379,1,1.0,4,2,2024-02-26 21:25:00,0.0
160346,1,1.0,7,2,2024-02-16 15:12:00,0.0
208854,1,1.0,3,3,2024-01-19 01:37:00,0.0
181508,1,1.0,5,3,2024-02-23 15:09:00,0.0
51589,1,1.0,8,1,2024-04-11 11:34:00,0.0
138962,1,1.0,2,5,2024-02-21 07:06:00,0.0
193659,1,1.0,1,5,2024-01-04 01:03:00,0.0
190828,1,1.0,10,3,2024-02-28 00:48:00,0.0
83873,0,0.0,1,1,2024-03-27 02:39:00,0.0
95108,0,0.0,1,5,2024-03-09 16:34:00,0.0
56649,1,1.0,9,5,2024-05-14 09:48:00,0.0
173741,1,1.0,2,3,2024-05-02 01:00:00,0.0
173415,1,1.0,5,4,2024-02-09 11:02:00,0.0
136569,1,1.0,8,5,2024-03-29 13:42:00,0.0
137196,1,1.0,4,3,2024-04-18 22:29:00,0.0
7716,1,1.0,2,3,2024-02-22 06:59:00,0.0
194075,1,1.0,4,3,2024-03-22 12:14:00,0.0
146667,1,1.0,9,2,2024-04-29 22:38:00,0.0
134348,1,1.0,5,5,2024-05-04 16:35:00,0.0
176094,1,1.0,10,5,2024-04-27 20:19:00,0.0
53314,1,1.0,3,5,2024-01-03 15:22:00,0.0
51400,1,1.0,5,3,2024-05-12 21:50:00,0.0
170860,1,1.0,8,5,2024-01-01 03:49:00,0.0
54401,1,1.0,7,2,2024-01-01 05:05:00,0.0
108249,0,0.0,9,2,2024-05-11 23:05:00,0.0
20623,1,1.0,1,5,2024-03-21 13:54:00,0.0
111903,1,0.99,6,1,2024-04-19 21:13:00,0.020000000000000018
171601,1,1.0,10,5,2024-05-18 07:38:00,0.0
196770,1,1.0,5,3,2024-05-22 09:25:00,0.0
170791,1,1.0,4,2,2024-03-14 18:12:00,0.0
191806,1,1.0,7,4,2024-02-06 15:36:00,0.0
33873,1,1.0,6,4,2024-02-05 17:06:00,0.0
52847,1,1.0,8,2,2024-03-25 13:42:00,0.0
31054,1,1.0,2,5,2024-02-08 19:42:00,0.0
17649,1,1.0,8,2,2024-04-02 23:48:00,0.0
55102,1,1.0,8,4,2024-04-10 12:19:00,0.0
206305,1,1.0,1,5,2024-01-19 08:00:00,0.0
154149,1,1.0,5,3,2024-05-22 12:39:00,0.0
83024,0,0.0,5,3,2024-01-27 15:55:00,0.0
124793,0,0.0,2,3,2024-01-09 18:30:00,0.0
5198,1,1.0,6,5,2024-03-31 10:54:00,0.0
55022,1,1.0,7,4,2024-03-11 13:14:00,0.0
144351,1,1.0,7,2,2024-01-30 22:36:00,0.0
52628,1,1.0,7,1,2024-01-16 05:27:00,0.0
146102,1,1.0,4,4,2024-02-24 12:19:00,0.0
206712,1,1.0,7,3,2024-05-08 05:06:00,0.0
93575,1,1.0,7,5,2024-02-26 13:41:00,0.0
189075,1,1.0,8,3,2024-03-06 20:41:00,0.0
46670,1,1.0,2,1,2024-02-24 00:23:00,0.0
116661,0,0.0,8,1,2024-05-03 19:23:00,0.0
5716,1,1.0,10,5,2024-01-25 12:20:00,0.0
145999,1,1.0,7,3,2024-01-30 04:13:00,0.0
132006,1,1.0,8,5,2024-04-11 02:12:00,0.0
59445,1,1.0,10,4,2024-01-12 19:57:00,0.0
22162,1,1.0,7,5,2024-05-01 22:32:00,0.0
201320,1,1.0,9,1,2024-02-06 19:39:00,0.0
155381,1,1.0,4,1,2024-01-27 06:34:00,0.0
118949,0,0.0,2,4,2024-02-25 03:27:00,0.0
145754,1,1.0,4,5,2024-03-19 00:45:00,0.0
130882,0,0.0,1,5,2024-03-08 15:31:00,0.0
81755,0,0.0,4,3,2024-02-28 16:47:00,0.0
7221,1,1.0,7,1,2024-03-09 00:53:00,0.0
11253,1,1.0,10,1,2024-05-14 11:56:00,0.0
190613,1,1.0,3,5,2024-01-31 00:02:00,0.0
100268,0,0.0,10,2,2024-03-22 06:36:00,0.0
116485,0,0.0,4,3,2024-03-23 11:33:00,0.0
170910,1,1.0,1,4,2024-01-23 16:17:00,0.0
93128,0,0.01,2,3,2024-01-27 14:20:00,0.020000000000000018
53114,1,1.0,10,2,2024-03-10 17:50:00,0.0
104640,0,0.0,7,5,2024-04-06 20:26:00,0.0
44887,1,1.0,5,3,2024-01-12 07:35:00,0.0
191892,1,1.0,4,3,2024-02-17 05:58:00,0.0
182738,1,1.0,3,5,2024-04-27 16:48:00,0.0
177502,1,1.0,7,4,2024-05-09 14:02:00,0.0
49117,1,1.0,7,2,2024-05-25 02:32:00,0.0
193999,1,1.0,8,2,2024-04-14 01:34:00,0.0
19447,1,1.0,10,1,2024-05-13 22:12:00,0.0
35965,1,1.0,2,5,2024-05-11 05:59:00,0.0
136653,1,1.0,4,2,2024-05-09 15:42:00,0.0
88282,0,0.02,9,3,2024-04-12 07:52:00,0.040000000000000036
149535,1,1.0,10,2,2024-03-18 03:05:00,0.0
38104,1,1.0,3,3,2024-01-07 10:09:00,0.0
32917,1,1.0,8,5,2024-05-07 01:56:00,0.0
9378,1,1.0,4,5,2024-02-23 15:33:00,0.0
104644,0,0.0,10,1,2024-01-24 02:04:00,0.0
189114,1,1.0,9,1,2024-03-20 15:59:00,0.0
67049,1,1.0,8,5,2024-01-27 03:33:00,0.0
82961,0,0.0,2,4,2024-02-08 15:08:00,0.0
99617,0,0.0,4,4,2024-02-17 04:52:00,0.0
204140,1,1.0,1,5,2024-01-21 17:11:00,0.0
62387,1,1.0,3,1,2024-03-15 19:48:00,0.0
91719,0,0.0,8,4,2024-04-09 05:21:00,0.0
109147,1,0.99,7,4,2024-04-04 18:05:00,0.020000000000000018
28267,1,1.0,2,4,2024-05-14 01:41:00,0.0
44284,1,1.0,10,5,2024-01-18 01:42:00,0.0
65062,1,1.0,2,3,2024-04-10 04:32:00,0.0
107972,0,0.01,10,4,2024-02-08 11:31:00,0.020000000000000018
43705,1,1.0,3,2,2024-02-09 12:33:00,0.0
46961,1,1.0,3,5,2024-02-12 09:10:00,0.0
168323,1,1.0,3,4,2024-01-09 06:25:00,0.0
80477,1,1.0,5,3,2024-04-05 19:53:00,0.0
189472,1,1.0,7,2,2024-01-31 23:41:00,0.0
158903,1,1.0,2,3,2024-02-19 15:56:00,0.0
137516,1,1.0,7,1,2024-03-29 04:48:00,0.0
126476,0,0.0,6,2,2024-03-13 21:51:00,0.0
32909,1,1.0,10,5,2024-05-24 18:01:00,0.0
193441,1,1.0,7,2,2024-03-19 18:36:00,0.0
36115,1,1.0,5,3,2024-05-25 08:11:00,0.0
173807,1,1.0,10,1,2024-02-13 02:34:00,0.0
32580,1,1.0,5,5,2024-04-18 08:16:00,0.0
149267,1,1.0,5,4,2024-03-11 04:55:00,0.0
86505,0,0.0,4,2,2024-01-06 17:04:00,0.0
133988,1,1.0,9,3,2024-01-20 10:42:00,0.0
201483,1,1.0,5,4,2024-04-22 16:57:00,0.0
108882,0,0.0,9,3,2024-05-05 16:47:00,0.0
54640,1,1.0,1,1,2024-04-06 07:53:00,0.0
74982,1,1.0,8,3,2024-05-03 23:18:00,0.0
198330,1,1.0,5,2,2024-01-07 11:08:00,0.0
193316,1,1.0,8,4,2024-04-21 19:37:00,0.0
120746,1,0.99,6,5,2024-04-23 03:26:00,0.020000000000000018
40381,1,1.0,1,4,2024-03-10 11:57:00,0.0
60870,1,1.0,10,5,2024-04-26 02:05:00,0.0
85429,0,0.0,10,5,2024-04-08 12:45:00,0.0
108282,0,0.01,9,5,2024-03-18 23:45:00,0.020000000000000018
119395,1,1.0,9,3,2024-03-15 15:40:00,0.0
111416,0,0.0,8,2,2024-02-13 00:22:00,0.0
132896,1,1.0,9,4,2024-02-19 01:41:00,0.0
137448,1,1.0,9,5,2024-02-03 19:16:00,0.0
172560,1,1.0,6,3,2024-02-01 20:36:00,0.0
179525,1,1.0,1,4,2024-01-22 14:36:00,0.0
112090,1,0.97,10,3,2024-03-09 03:05:00,0.06000000000000005
168059,1,1.0,7,5,2024-02-22 09:39:00,0.0
85792,1,0.91,10,5,2024-05-03 01:52:00,0.17999999999999994
74033,1,1.0,8,5,2024-04-30 08:45:00,0.0
194356,1,1.0,5,4,2024-01-08 11:05:00,0.0
60597,1,1.0,7,5,2024-03-20 18:08:00,0.0
190187,1,1.0,3,5,2024-01-01 08:47:00,0.0
150036,1,1.0,10,3,2024-04-19 03:45:00,0.0
103843,0,0.01,7,3,2024-01-29 06:24:00,0.020000000000000018
44954,1,1.0,1,1,2024-01-04 23:52:00,0.0
190806,1,1.0,6,1,2024-04-07 01:41:00,0.0
6947,1,1.0,7,5,2024-05-05 03:53:00,0.0
149026,1,1.0,4,1,2024-01-11 16:31:00,0.0
116708,0,0.01,1,5,2024-02-16 10:25:00,0.020000000000000018
198406,1,1.0,10,4,2024-03-30 21:46:00,0.0
37001,1,1.0,9,4,2024-03-20 21:39:00,0.0
93117,0,0.0,9,3,2024-03-05 22:05:00,0.0
118075,1,1.0,6,2,2024-03-25 14:58:00,0.0
43268,1,1.0,6,4,2024-02-15 14:43:00,0.0
24477,1,1.0,4,2,2024-01-18 01:31:00,0.0
209389,1,1.0,7,5,2024-04-07 03:32:00,0.0
128540,0,0.0,8,1,2024-02-24 19:21:00,0.0
145113,1,1.0,2,5,2024-03-31 16:27:00,0.0
209252,1,1.0,8,4,2024-04-19 13:17:00,0.0
107410,1,1.0,3,5,2024-03-06 14:30:00,0.0
177130,1,1.0,2,3,2024-05-11 22:58:00,0.0
192364,1,1.0,2,2,2024-05-14 10:35:00,0.0
85152,0,0.0,8,4,2024-05-10 23:07:00,0.0
90174,0,0.01,3,3,2024-03-20 14:46:00,0.020000000000000018
202111,1,1.0,5,2,2024-02-15 03:14:00,0.0
80267,1,1.0,7,5,2024-03-21 19:15:00,0.0
131415,1,1.0,6,1,2024-01-18 13:47:00,0.0
93438,1,1.0,8,1,2024-02-01 05:56:00,0.0
193349,1,1.0,6,3,2024-03-17 04:19:00,0.0
123523,0,0.0,1,3,2024-05-17 19:39:00,0.0
133282,1,0.99,8,1,2024-01-26 15:54:00,0.020000000000000018
88230,0,0.02,9,1,2024-05-17 01:21:00,0.040000000000000036
185203,1,1.0,8,5,2024-03-29 01:42:00,0.0
91611,0,0.0,2,5,2024-02-12 11:27:00,0.0
40488,1,1.0,9,5,2024-04-21 09:31:00,0.0
185018,1,1.0,3,3,2024-03-09 20:12:00,0.0
119792,0,0.0,8,3,2024-03-24 12:13:00,0.0
80888,1,1.0,9,3,2024-05-18 05:57:00,0.0
59601,1,1.0,1,2,2024-02-07 19:42:00,0.0
86526,0,0.0,8,4,2024-03-26 16:59:00,0.0
51834,1,1.0,6,5,2024-01-10 18:07:00,0.0
46307,1,1.0,7,3,2024-03-02 10:39:00,0.0
103791,0,0.0,7,5,2024-05-01 01:02:00,0.0
131304,1,1.0,3,1,2024-05-07 02:22:00,0.0
38571,1,1.0,3,3,2024-01-22 09:05:00,0.0
172595,1,1.0,10,4,2024-03-20 22:18:00,0.0
134839,1,1.0,8,5,2024-03-07 17:13:00,0.0
134691,1,1.0,8,1,2024-02-21 14:36:00,0.0
133430,1,1.0,6,3,2024-04-18 02:51:00,0.0
157243,1,1.0,8,2,2024-04-26 01:28:00,0.0
9558,1,1.0,9,5,2024-03-21 06:22:00,0.0
4511,1,1.0,5,1,2024-03-10 15:33:00,0.0
136220,1,1.0,5,1,2024-01-16 05:35:00,0.0
48704,1,1.0,6,2,2024-02-09 19:21:00,0.0
55452,1,1.0,1,5,2024-04-08 11:54:00,0.0
133890,1,1.0,2,4,2024-03-31 21:16:00,0.0
204959,1,1.0,7,4,2024-04-13 02:19:00,0.0
46518,1,1.0,6,4,2024-05-06 11:25:00,0.0
136363,1,1.0,3,5,2024-04-01 14:21:00,0.0
83973,0,0.0,7,1,2024-04-09 08:55:00,0.0
89703,0,0.0,7,1,2024-02-15 21:34:00,0.0
116177,0,0.0,5,4,2024-03-17 17:58:00,0.0
193282,1,1.0,5,2,2024-03-24 13:34:00,0.0
41554,1,1.0,6,3,2024-05-03 16:26:00,0.0
195830,1,1.0,1,5,2024-03-27 10:54:00,0.0
96232,1,1.0,4,3,2024-01-29 07:37:00,0.0
104837,0,0.0,7,1,2024-01-23 14:53:00,0.0
72849,1,1.0,1,5,2024-02-23 18:31:00,0.0
98495,1,1.0,9,3,2024-03-21 12:03:00,0.0
106232,0,0.0,4,5,2024-02-01 13:17:00,0.0
194648,1,1.0,4,5,2024-03-31 16:17:00,0.0
178131,1,1.0,6,1,2024-03-20 23:15:00,0.0
47314,1,1.0,10,3,2024-02-18 14:25:00,0.0
106936,0,0.0,3,3,2024-04-15 21:48:00,0.0
147046,1,1.0,8,2,2024-04-18 07:29:00,0.0
169785,1,1.0,2,1,2024-01-27 15:09:00,0.0
42835,1,1.0,4,4,2024-05-13 19:57:00,0.0
79933,1,1.0,5,4,2024-02-09 00:22:00,0.0
126706,0,0.0,4,1,2024-02-16 17:27:00,0.0
33862,1,1.0,1,5,2024-04-18 17:26:00,0.0
79474,1,1.0,9,4,2024-02-11 05:16:00,0.0
169981,1,1.0,6,4,2024-01-07 22:41:00,0.0
102450,0,0.0,6,2,2024-03-04 00:25:00,0.0
85341,0,0.0,10,2,2024-02-06 19:06:00,0.0
40333,1,1.0,7,1,2024-02-17 06:26:00,0.0
148173,1,1.0,2,5,2024-05-09 05:05:00,0.0
11047,1,1.0,7,3,2024-03-19 05:57:00,0.0
151373,1,1.0,1,1,2024-01-13 07:59:00,0.0
111943,0,0.0,3,2,2024-04-08 04:02:00,0.0
210220,1,1.0,9,5,2024-04-25 16:59:00,0.0
118959,0,0.0,7,1,2024-01-14 21:43:00,0.0
199630,1,1.0,6,5,2024-03-24 16:53:00,0.0
89994,0,0.0,1,2,2024-04-01 08:25:00,0.0
30016,1,1.0,6,3,2024-05-09 12:38:00,0.0
189047,1,1.0,9,5,2024-04-15 08:45:00,0.0
158290,1,1.0,5,2,2024-02-27 19:51:00,0.0
36960,1,1.0,5,1,2024-01-15 17:45:00,0.0
84588,0,0.01,6,2,2024-05-10 08:19:00,0.020000000000000018
185352,1,1.0,8,5,2024-04-16 05:05:00,0.0
15450,1,1.0,3,3,2024-01-19 21:54:00,0.0
133953,1,1.0,4,1,2024-03-27 12:01:00,0.0
165175,1,1.0,10,4,2024-04-19 06:25:00,0.0
112114,0,0.0,5,3,2024-02-20 03:41:00,0.0
15777,1,1.0,10,5,2024-05-01 17:43:00,0.0
44768,1,1.0,1,4,2024-03-17 16:34:00,0.0
4947,1,1.0,9,1,2024-01-06 10:32:00,0.0
41636,1,1.0,5,4,2024-02-01 03:16:00,0.0
63052,1,1.0,7,1,2024-04-18 05:16:00,0.0
112011,0,0.0,9,1,2024-04-12 16:56:00,0.0
80335,1,1.0,3,3,2024-01-18 09:04:00,0.0
13645,1,1.0,1,5,2024-01-02 08:45:00,0.0
175586,1,1.0,10,4,2024-03-28 04:40:00,0.0
121364,1,1.0,7,2,2024-04-02 16:19:00,0.0
86640,0,0.01,1,2,2024-02-13 21:34:00,0.020000000000000018
98497,0,0.0,9,2,2024-03-03 19:51:00,0.0
149898,1,1.0,1,1,2024-03-31 04:54:00,0.0
153547,1,1.0,1,4,2024-01-29 18:45:00,0.0
45762,1,1.0,10,2,2024-02-02 05:27:00,0.0
75726,1,1.0,4,5,2024-02-08 15:38:00,0.0
209158,1,1.0,7,2,2024-03-05 01:21:00,0.0
118838,1,1.0,6,1,2024-04-15 22:21:00,0.0
89495,0,0.0,4,4,2024-03-16 06:01:00,0.0
40713,1,1.0,7,1,2024-04-09 13:59:00,0.0
61179,1,1.0,2,2,2024-04-10 05:49:00,0.0
9490,1,1.0,8,2,2024-02-15 21:15:00,0.0
14451,1,1.0,3,3,2024-01-04 06:54:00,0.0
88081,1,1.0,3,5,2024-03-10 16:15:00,0.0
196454,1,1.0,10,3,2024-05-04 15:44:00,0.0
173191,1,1.0,3,3,2024-02-04 08:56:00,0.0
112186,1,1.0,5,2,2024-01-27 20:49:00,0.0
110075,0,0.01,6,2,2024-02-25 15:54:00,0.020000000000000018
167441,1,1.0,5,2,2024-02-08 11:22:00,0.0
82693,0,0.0,9,4,2024-05-08 03:07:00,0.0
143599,1,1.0,8,4,2024-01-12 23:24:00,0.0
88894,0,0.0,5,2,2024-05-24 15:36:00,0.0
35889,1,1.0,6,1,2024-02-03 10:34:00,0.0
34573,1,1.0,9,2,2024-04-30 15:05:00,0.0
167359,1,1.0,6,4,2024-03-08 19:31:00,0.0
116532,0,0.0,1,5,2024-02-23 23:47:00,0.0
28053,1,1.0,4,5,2024-01-13 05:19:00,0.0
158167,1,1.0,4,4,2024-04-21 03:48:00,0.0
84979,0,0.0,9,5,2024-05-16 11:15:00,0.0
169221,1,1.0,9,2,2024-05-17 22:43:00,0.0
157942,1,1.0,6,2,2024-01-17 18:02:00,0.0
27733,1,1.0,10,1,2024-01-02 12:03:00,0.0
197663,1,1.0,10,4,2024-01-17 16:28:00,0.0
196273,1,1.0,2,4,2024-01-31 20:06:00,0.0
40869,1,1.0,7,1,2024-05-06 06:26:00,0.0
34386,1,1.0,9,2,2024-05-10 07:18:00,0.0
130907,1,1.0,9,2,2024-04-14 19:19:00,0.0
163201,1,1.0,8,2,2024-02-15 14:19:00,0.0
206187,1,1.0,2,5,2024-05-17 14:06:00,0.0
92355,1,0.99,10,4,2024-02-24 02:58:00,0.020000000000000018
118415,1,1.0,7,5,2024-01-05 11:04:00,0.0
42745,1,1.0,6,2,2024-02-25 09:39:00,0.0
18015,1,1.0,3,4,2024-01-05 02:28:00,0.0
22373,1,1.0,10,4,2024-05-21 14:00:00,0.0
34524,1,1.0,3,2,2024-01-23 00:39:00,0.0
172929,1,1.0,2,4,2024-02-11 12:45:00,0.0
110336,0,0.0,7,5,2024-03-08 07:44:00,0.0
167336,1,1.0,9,2,2024-03-04 19:32:00,0.0
148263,1,1.0,6,2,2024-02-10 13:00:00,0.0
191649,1,1.0,6,2,2024-05-20 01:55:00,0.0
72155,1,1.0,5,5,2024-02-20 22:07:00,0.0
59616,1,1.0,9,4,2024-02-10 10:58:00,0.0
31870,1,1.0,2,2,2024-02-20 06:48:00,0.0
60151,1,1.0,9,1,2024-01-27 11:36:00,0.0
115231,0,0.0,7,3,2024-02-09 12:52:00,0.0
76330,1,1.0,3,5,2024-02-20 23:08:00,0.0
206867,1,1.0,2,1,2024-01-23 12:02:00,0.0
2888,1,1.0,6,2,2024-01-03 08:05:00,0.0
2129,1,1.0,2,2,2024-03-10 01:13:00,0.0
175267,1,1.0,4,2,2024-04-14 18:19:00,0.0
59329,1,1.0,2,4,2024-04-02 06:05:00,0.0
58357,1,1.0,1,3,2024-01-11 21:37:00,0.0
140759,1,1.0,3,3,2024-04-13 11:43:00,0.0
37281,1,1.0,2,2,2024-02-04 10:34:00,0.0
161219,1,1.0,1,1,2024-04-29 23:49:00,0.0
20244,1,1.0,10,4,2024-05-25 21:49:00,0.0
12662,1,1.0,2,2,2024-05-03 18:36:00,0.0
78756,1,1.0,3,1,2024-01-16 02:17:00,0.0
1250,1,1.0,1,2,2024-02-28 13:45:00,0.0
203606,1,1.0,4,1,2024-03-27 08:22:00,0.0
176907,1,1.0,2,5,2024-03-15 03:01:00,0.0
159812,1,1.0,7,4,2024-01-26 20:39:00,0.0
166022,1,1.0,10,3,2024-02-12 17:21:00,0.0
125694,0,0.0,10,2,2024-04-17 18:18:00,0.0
186301,1,1.0,10,1,2024-05-14 04:22:00,0.0
37003,1,1.0,1,1,2024-04-04 16:18:00,0.0
202334,1,1.0,3,3,2024-02-15 03:50:00,0.0
41673,1,1.0,10,4,2024-05-11 14:06:00,0.0
6689,1,1.0,7,3,2024-02-24 13:34:00,0.0
74989,1,1.0,6,3,2024-04-02 06:16:00,0.0
36696,1,1.0,2,3,2024-04-30 11:00:00,0.0
164120,1,1.0,7,1,2024-05-18 23:41:00,0.0
148147,1,1.0,5,5,2024-04-04 05:52:00,0.0
36856,1,1.0,8,3,2024-02-24 20:05:00,0.0
143105,1,1.0,5,5,2024-04-30 20:14:00,0.0
90398,1,1.0,7,4,2024-04-17 19:56:00,0.0
34224,1,1.0,2,4,2024-01-10 18:40:00,0.0
51533,1,1.0,3,5,2024-03-09 23:28:00,0.0
8710,1,1.0,4,5,2024-04-05 07:11:00,0.0
155417,1,1.0,4,5,2024-04-26 21:43:00,0.0
58155,1,1.0,8,4,2024-02-22 22:11:00,0.0
90188,0,0.0,9,2,2024-03-11 15:59:00,0.0
175431,1,1.0,3,5,2024-05-17 04:25:00,0.0
61819,1,1.0,8,2,2024-04-14 03:49:00,0.0
63958,1,1.0,3,5,2024-05-11 07:32:00,0.0
70737,1,1.0,5,3,2024-01-16 23:22:00,0.0
164715,1,1.0,7,5,2024-01-31 06:31:00,0.0
184908,1,1.0,9,4,2024-02-04 16:36:00,0.0
64900,1,1.0,8,1,2024-01-04 03:27:00,0.0
59606,1,1.0,6,2,2024-05-12 21:51:00,0.0
196239,1,1.0,3,1,2024-05-18 22:16:00,0.0
180716,1,1.0,2,3,2024-03-24 05:17:00,0.0
137484,1,1.0,8,4,2024-02-14 17:40:00,0.0
56563,1,1.0,9,1,2024-05-20 05:05:00,0.0
108657,0,0.0,4,4,2024-03-11 20:56:00,0.0
118555,1,1.0,8,5,2024-04-17 13:47:00,0.0
124752,1,1.0,4,2,2024-03-29 18:41:00,0.0
122864,0,0.0,9,5,2024-05-14 02:52:00,0.0
78436,1,1.0,6,4,2024-02-21 08:31:00,0.0
76455,1,1.0,2,2,2024-03-26 03:50:00,0.0
137639,1,1.0,4,4,2024-05-04 17:52:00,0.0
193666,1,1.0,5,1,2024-03-17 04:01:00,0.0
15256,1,1.0,3,2,2024-04-08 09:20:00,0.0
13812,1,1.0,7,2,2024-04-15 04:59:00,0.0
107000,1,1.0,8,1,2024-02-20 04:31:00,0.0
203366,1,1.0,6,4,2024-05-13 13:19:00,0.0
152303,1,1.0,4,2,2024-04-12 18:51:00,0.0
127179,0,0.01,6,4,2024-04-04 08:54:00,0.020000000000000018
2193,1,1.0,3,4,2024-02-01 00:03:00,0.0
203297,1,1.0,8,2,2024-02-21 17:02:00,0.0
120508,1,1.0,2,1,2024-02-28 23:56:00,0.0
25285,1,1.0,3,1,2024-03-18 20:10:00,0.0
4609,1,1.0,8,2,2024-02-04 12:36:00,0.0
135215,1,1.0,8,2,2024-01-07 03:26:00,0.0
45554,1,1.0,1,3,2024-03-08 21:44:00,0.0
205966,1,1.0,7,2,2024-04-01 02:48:00,0.0
141857,1,1.0,2,4,2024-02-12 19:50:00,0.0
124588,0,0.0,2,1,2024-02-22 13:48:00,0.0
167097,1,1.0,8,4,2024-01-28 15:44:00,0.0
116791,1,1.0,1,3,2024-03-28 18:22:00,0.0
105966,0,0.01,4,5,2024-01-27 22:20:00,0.020000000000000018
176397,1,1.0,8,3,2024-03-26 15:04:00,0.0
64342,1,1.0,2,2,2024-01-11 15:55:00,0.0
114729,0,0.0,3,3,2024-04-07 07:44:00,0.0
84376,0,0.0,9,2,2024-05-03 10:42:00,0.0
135139,1,1.0,4,5,2024-05-09 07:01:00,0.0
43718,1,1.0,3,1,2024-03-10 13:48:00,0.0
85583,0,0.0,1,1,2024-05-04 00:51:00,0.0
82431,0,0.0,10,4,2024-05-25 09:18:00,0.0
104314,0,0.01,1,3,2024-03-14 13:00:00,0.020000000000000018
159177,1,1.0,7,3,2024-01-10 01:04:00,0.0
86882,0,0.0,6,2,2024-03-30 07:02:00,0.0
95016,0,0.0,5,5,2024-05-15 04:09:00,0.0
101254,0,0.0,8,1,2024-02-18 08:30:00,0.0
196233,1,1.0,4,1,2024-05-22 16:29:00,0.0
44030,1,1.0,9,5,2024-04-09 16:10:00,0.0
98565,1,0.98,5,3,2024-03-10 02:11:00,0.040000000000000036
