window_id,cyber_mean_prob,cyber_mean_uncertainty,cyber_count,cyber_label_any,video_mean_prob,video_mean_uncertainty,video_count,video_label_any,modality_count,w_cyber,w_video,raw_fusion_score,fusion_uncertainty,adjusted_fusion_score,fused_label_or,fused_pred,window_state
7581,0.5437298525579496,0.08832160481765751,6.0,1.0,0.5933678278650258,0.8132643442699483,1,1,2,0.8107541217896982,0.18924587821030184,0.5531236347875186,0.22551403019748834,0.48546942572827206,1,1,high_risk
7582,0.9959901649495985,0.008019670100803067,6.0,1.0,0.5453167780001061,0.9093664439997877,1,1,2,0.8982369849085378,0.10176301509146223,0.9501282822721369,0.09974343545572624,0.920205251635419,1,1,high_risk
7583,0.6615767169001138,0.010248022112150645,6.0,1.0,0.5411169692644795,0.917766061471041,1,1,2,0.9067889649925776,0.09321103500742246,0.6503485391462633,0.09483871784869957,0.6218969237916535,1,1,high_risk
7584,0.8255618759206484,0.015576794181565582,6.0,1.0,0.4077300149593652,0.8154600299187303,1,0,2,0.8125622364869182,0.1874377635130818,0.7472444063775565,0.16550511895974693,0.6975928706896324,1,1,high_risk
7585,0.6243933670528498,0.0874900844300398,6.0,1.0,0.3818375807252645,0.763675161450529,1,0,2,0.7719587239844107,0.22804127601558932,0.5690806360337426,0.2416881922164917,0.4965741783687951,1,1,high_risk
7586,0.7657288188428244,0.13810510994336503,6.0,1.0,0.3723618389379644,0.7447236778759287,1,0,2,0.7580952810442592,0.24190471895574078,0.6705714901224706,0.2848490041324258,0.5851167888827429,1,1,high_risk
7587,0.8738393126919631,0.08634234860774538,6.0,1.0,0.5444928034349102,0.9110143931301795,1,1,2,0.8999020836983571,0.10009791630164287,0.8408724133741123,0.1688903018966567,0.7902053228051154,1,1,high_risk
7588,0.8176041552591219,0.032088538891514216,6.0,1.0,0.3020665643738178,0.6041331287476356,1,1,2,0.6689707853201123,0.33102921467988755,0.6469461514103985,0.22145201023346445,0.5805105483403591,1,1,high_risk
7589,0.9920282329763263,0.015943534047347385,6.0,1.0,0.9164808376459955,0.16703832470800895,1,1,2,0.5,0.5,0.9542545353111609,0.09149092937767817,0.9268072564978574,1,1,high_risk
7590,0.5006068901446376,0.0024537872844615136,6.0,1.0,0.43542583043596594,0.8708516608719319,1,1,2,0.8610035301260254,0.13899646987397465,0.49154695294248746,0.12315802615918599,0.45459954509473166,1,1,high_risk
7591,0.6669261086613342,0.003594867824384932,6.0,1.0,0.4830579500903922,0.9661159001807844,1,1,2,0.9593659360736563,0.04063406392634371,0.6594547981519434,0.04270600898360521,0.6466429954568619,1,1,high_risk
7592,0.9975600608522366,0.004879878295526792,6.0,1.0,0.2882378971977221,0.5764757943954442,1,0,2,0.65384893599609,0.34615106400391005,0.7520274391816708,0.2027384128338029,0.69120591533153,1,1,high_risk
7593,0.9961850711096859,0.007629857780628191,6.0,1.0,0.36842803688944575,0.7368560737788915,1,0,2,0.7524851342033809,0.24751486579661922,0.8408058730317796,0.1881241867688148,0.7843686170011351,1,1,high_risk
7594,0.6673459326358081,0.0034151632375813423,6.0,1.0,0.2772041081081603,0.5544082162163206,1,0,2,0.642264994370688,0.35773500562931204,0.52777854484218,0.20052466614664247,0.4676211449981873,1,1,high_risk
7595,0.26444614935627037,0.19938342076086935,6.0,1.0,0.5827259942308918,0.8345480115382164,1,0,2,0.8286274300129708,0.17137256998702924,0.31899058434750727,0.3082332090471431,0.22652062163336434,1,0,low_risk
7596,0.6727314646789457,0.07457724236134532,6.0,1.0,0.6041517493217838,0.7916965013564323,1,1,2,0.7934119053203817,0.20658809467961822,0.6585637119496391,0.22272554373519998,0.5917460488290791,1,1,high_risk
7597,0.845545570453725,0.0469440153478947,6.0,1.0,0.3626207261934236,0.7252414523868472,1,0,2,0.7443532333626539,0.2556467666373462,0.7220873954897351,0.22034856194530184,0.6559828269061445,1,1,high_risk
7598,0.666843982034451,0.00328235069927905,6.0,1.0,0.34616070740880533,0.6923214148176107,1,1,2,0.722231169494238,0.27776883050576195,0.5777681638789274,0.19467592571221276,0.5193653861652635,1,1,high_risk
7599,0.8285372847619623,0.010169093545848254,6.0,1.0,0.3912938955479863,0.7825877910959727,1,0,2,0.7863086298736014,0.21369137012639866,0.7351021458421176,0.17522830333658268,0.6825336548411428,1,1,high_risk
7600,0.8328939546738146,0.0008787573190374894,6.0,1.0,0.8793453743156369,0.24130925136872627,1,1,2,0.5132512659759484,0.4867487340240516,0.8555041243780915,0.11790799591850078,0.8201317256025413,1,1,high_risk
7601,0.8453422336929077,0.06199271880627499,6.0,1.0,0.9407342964939608,0.11853140701207843,1,1,2,0.5,0.5,0.8930382650934343,0.09026206290917671,0.8659596462206813,1,1,high_risk
7602,0.9993124494652155,0.0013751010695689885,6.0,1.0,0.30110250442138503,0.6022050088427701,1,0,2,0.6678939266786322,0.3321060733213676,0.7674326862627808,0.20091436247416625,0.707158377520531,1,1,high_risk
7603,0.6537664860593807,0.03232435615401961,6.0,1.0,0.16605487920370757,0.3321097584074151,1,0,2,0.5449998762387313,0.4550001237612688,0.43185764458024223,0.1687267512811363,0.3812396191959013,1,0,low_risk
7604,0.7188362742911484,0.10655053876633669,6.0,1.0,0.5342423382493205,0.9315153235013589,1,1,2,0.9211446346126198,0.07885536538738026,0.7042800520162753,0.17160343829833835,0.6527990205267737,1,1,high_risk
7605,0.6727446098065162,0.06155918392192657,6.0,1.0,0.3982392758473465,0.796478551694693,1,0,2,0.7971927270224237,0.2028072729775762,0.6170729316084581,0.2106061767583257,0.5538910785809604,1,1,high_risk
7606,0.8310002869467202,0.00489798267837005,6.0,1.0,0.2484836763603517,0.49696735272070347,1,0,2,0.6139523838258254,0.3860476161741746,0.6061211380479927,0.19486018997554067,0.5476630810553306,1,1,high_risk
7607,0.8349929218999491,0.020735472605662757,6.0,1.0,0.42922905257651306,0.8584581051530261,1,0,2,0.8496701043027105,0.15032989569728947,0.7739944817468284,0.14667022857976664,0.7299934131728985,1,1,high_risk
7608,0.6733981357895145,0.0378202019184786,6.0,1.0,0.2577083344926477,0.5154166689852954,1,0,2,0.6227700303164236,0.3772299696835764,0.5165874846485256,0.2179839027110771,0.4511923138352024,1,1,high_risk
7609,0.9971086129804824,0.0057827740390351545,6.0,1.0,0.44443872697125464,0.8888774539425093,1,1,2,0.878037760630194,0.12196223936980594,0.9297037560505416,0.11348697877562482,0.8956576624178542,1,1,high_risk
7610,0.5335055992384462,0.08991455515270504,6.0,1.0,0.5138135180796398,0.9723729638407204,1,1,2,0.9666189781722371,0.03338102182776291,0.53284825744745,0.1193719185552126,0.49703668188088623,1,1,high_risk
7611,0.8485839155429621,0.04177452433483081,6.0,1.0,0.9476100570055298,0.10477988598894039,1,1,2,0.5,0.5,0.898096986274246,0.0732772051618856,0.8761138247256802,1,1,high_risk
7612,0.8296767560455436,0.007471783020909228,6.0,1.0,0.9354759580939569,0.1290480838120862,1,1,2,0.5,0.5,0.8825763570697502,0.06825993341649772,0.862098377044801,1,1,high_risk
7613,0.9983563864004097,0.003287227199180509,6.0,1.0,0.23060009285267027,0.4612001857053405,1,0,2,0.5975501277026067,0.4024498722973932,0.689372964106602,0.18757423887330613,0.6331006924446101,1,1,high_risk
7614,0.6662621989663021,0.002651247482268415,6.0,1.0,0.4964447095982543,0.9928894191965086,1,1,2,0.9911900785684006,0.008809921431599454,0.6647661202272582,0.01137516797364156,0.6613535698351658,1,1,high_risk
7615,0.8316054876121988,0.00345569146071939,6.0,1.0,0.32120113388573074,0.6424022677714615,1,0,2,0.6910863573133366,0.30891364268666327,0.6739346194594231,0.2008350058310428,0.6136841177101103,1,1,high_risk
7616,0.6869913844446073,0.04436526723051452,6.0,1.0,0.9302348340519282,0.1395303318961436,1,1,2,0.5,0.5,0.8086131092482678,0.09194779956332906,0.7810287693792691,1,1,high_risk
7617,0.9896515256370814,0.020696948725837234,6.0,1.0,0.4224595207445903,0.8449190414891806,1,0,2,0.837625326807243,0.16237467319275697,0.8975539092051185,0.15452974167653535,0.8511949867021579,1,1,high_risk
7618,0.6230196880694414,0.08761966538584894,6.0,1.0,0.9233043137976576,0.1533913724046847,1,1,2,0.5,0.5,0.7731620009335496,0.12050551889526681,0.7370103452649696,1,1,high_risk
7619,0.7206414196928507,0.13345048766115286,6.0,1.0,0.17242878021080454,0.3448575604216091,1,0,2,0.5497743576441836,0.45022564235581647,0.47382203193446887,0.2286313727932921,0.40523262009648126,1,0,low_risk
7620,0.732108167746413,0.20305813318275068,6.0,1.0,0.25365622183667413,0.5073124436733483,1,0,2,0.6179619141089681,0.38203808589103205,0.5493213021402168,0.31929486758667436,0.4535328418642145,1,1,high_risk
7621,0.8271068189943337,0.012453419759934118,6.0,1.0,0.42729475506072345,0.8545895101214469,1,1,2,0.846193276428282,0.15380672357171798,0.7656130353962589,0.14197961261993464,0.7230191516102785,1,1,high_risk
7622,0.8019135861420928,0.0632614147009763,6.0,1.0,0.4838704606918563,0.9677409213837126,1,0,2,0.9612391388148973,0.03876086118510272,0.78958596070564,0.09831981930427604,0.7600900149143572,1,1,high_risk
7623,0.851734843188083,0.050464398112971987,6.0,1.0,0.6627431529929433,0.6745136940141134,1,1,2,0.7108038505179572,0.28919614948204275,0.7970791740995454,0.230937051574562,0.7277980586271768,1,1,high_risk
7624,0.9929082753694112,0.014183449261177575,6.0,1.0,0.9345672984240961,0.13086540315180772,1,1,2,0.5,0.5,0.9637377868967536,0.07252442620649265,0.9419804590348058,1,1,high_risk
7625,0.8475797811236174,0.05821283311645383,6.0,1.0,0.916261178733173,0.16747764253365394,1,1,2,0.5,0.5,0.8819204799283953,0.11284523782505389,0.8480669085808791,1,1,high_risk
7626,0.6257622284706937,0.08446591239559698,6.0,1.0,0.4569611666381249,0.9139223332762498,1,1,2,0.9028553929792406,0.09714460702075944,0.609364115654282,0.16504313044289365,0.5598511765214138,1,1,high_risk
7627,0.9989482436121224,0.0021035127757551932,6.0,1.0,0.38203887084566296,0.7640777416913259,1,0,2,0.7722587226826665,0.22774127731733343,0.8584525150692539,0.1756364969518775,0.8057615659836906,1,1,high_risk
7628,0.8451243517758568,0.04866911570503105,6.0,1.0,0.48941000812243973,0.9788200162448795,1,1,2,0.9742078665163416,0.025792133483658435,0.8359497199422959,0.07265969189169993,0.814151812374786,1,1,high_risk
7629,0.8326565214375486,0.0016499708069315406,6.0,1.0,0.22955512108934203,0.4591102421786841,1,1,2,0.5966187714789051,0.4033812285210949,0.5893767376422964,0.18618085707246257,0.5335224805205576,1,1,high_risk
7630,0.6720889603482556,0.018406767276470243,6.0,1.0,0.4706196571204741,0.9412393142409482,1,0,2,0.9315750164935489,0.06842498350645115,0.6583034265978385,0.08155156908173096,0.6338379558733191,1,1,high_risk
7631,0.731218974166167,0.13867448415205932,6.0,1.0,0.3594954960034098,0.7189909920068196,1,0,2,0.7400493373178689,0.2599506626821311,0.6345892096832515,0.28952814493428436,0.5477307662029662,1,1,high_risk
7632,0.6906732972128706,0.05452424685687498,6.0,1.0,0.4762726358702085,0.952545271740417,1,0,2,0.9440032291081311,0.055996770891869,0.6786675525006004,0.10481052444336007,0.6472243951675923,1,1,high_risk
7633,0.9848361149997403,0.030327770000519488,6.0,1.0,0.5011229176366073,0.9977541647267854,1,1,2,0.9972005647465283,0.0027994352534716493,0.9834819912224725,0.03303601755505517,0.9735711859559559,1,1,high_risk
7634,0.9753789494368869,0.049242101126226255,6.0,1.0,0.3985304493316897,0.7970608986633794,1,0,2,0.7976556093324481,0.20234439066755194,0.8586568911756095,0.2005590400436229,0.7984891791625226,1,1,high_risk
7635,0.8319114454044522,0.009000230869306921,6.0,1.0,0.35333264210317766,0.7066652842063553,1,1,2,0.7317063918703844,0.2682936081296155,0.7035118114923997,0.1961793052950443,0.6446580199038865,1,1,high_risk
7636,0.5410753676070117,0.08750730234356796,6.0,1.0,0.3592379322235293,0.7184758644470586,1,0,2,0.7396968534511631,0.26030314654883685,0.4937425110163204,0.25175040443250174,0.41821738968656985,1,0,low_risk
7637,0.8348779732734064,0.026715829676571674,6.0,1.0,0.20358964624707634,0.40717929249415263,1,1,2,0.5743739992440063,0.4256260007559936,0.5661852473172476,0.18865097178939533,0.509589955780429,1,1,high_risk
7638,0.986780371745629,0.026439256508741793,6.0,1.0,0.27393749778880166,0.5478749955776033,1,1,2,0.6389138442044282,0.3610861557955719,0.729382678702291,0.2147224830235399,0.6649659337952291,1,1,high_risk
7639,0.6836764219255698,0.05023929376115238,6.0,1.0,0.32849058773509865,0.6569811754701973,1,0,2,0.6999009839834366,0.30009901601656336,0.5770855025819871,0.23232193543807483,0.5073889219505646,1,1,high_risk
7640,0.665367708710944,0.03792542270849295,6.0,1.0,0.41217238333832973,0.8243447666766595,1,0,2,0.8199617781734105,0.18003822182658952,0.6197828725560537,0.17951096300655472,0.5659295836540873,1,1,high_risk
7641,0.9930684172590482,0.013863165481903694,6.0,1.0,0.6187157234939009,0.7625685530121982,1,1,2,0.7711352902621299,0.22886470973787007,0.9073922966608978,0.18521540667820405,0.8518276746574366,1,1,high_risk
7642,0.9767701541381371,0.04645969172372577,6.0,1.0,0.41075404291976086,0.8215080858395217,1,0,2,0.817584681511017,0.182415318488983,0.8735201449403414,0.18784039138073352,0.8171680275261213,1,1,high_risk
7643,0.665999276808757,0.0013362032912514847,6.0,1.0,0.9326512271307863,0.1346975457384274,1,1,2,0.5,0.5,0.7993252519697717,0.06801687451483944,0.7789201896153198,1,1,high_risk
7644,0.9972119999844863,0.005576000031027613,6.0,1.0,0.8990709689135704,0.20185806217285918,1,1,2,0.5005813195088872,0.4994186804911129,0.9481985357450122,0.10360292850997575,0.9171176571920195,1,1,high_risk
7645,0.9921566739559339,0.015686652088132063,6.0,1.0,0.4058574803283731,0.8117149606567462,1,1,2,0.8094830622262833,0.19051693777371664,0.8804567469668116,0.16734352781781564,0.830253688621467,1,1,high_risk
7646,0.9872304799098187,0.025539040180362682,6.0,1.0,0.9320831611065741,0.13583367778685185,1,1,2,0.5,0.5,0.9596568205081963,0.08068635898360726,0.9354509128131142,1,1,high_risk
7647,0.8380668859920997,0.07478116906676928,6.0,1.0,0.21547551420264383,0.43095102840528765,1,0,2,0.5843472487825868,0.41565275121741313,0.5792850694235889,0.22282415100154349,0.5124378241231259,1,1,high_risk
7648,0.691209928340046,0.05444105480017947,6.0,1.0,0.3762606613148136,0.7525213226296272,1,0,2,0.7637386968184862,0.23626130318151384,0.616799604076602,0.219370408602865,0.5509884814957424,1,1,high_risk
7649,0.6840143972417173,0.04453289765941002,6.0,1.0,0.9271260445664871,0.14574791086702588,1,1,2,0.5,0.5,0.8055702209041022,0.09514040426321795,0.7770280996251369,1,1,high_risk
7650,0.6925228102066359,0.054668382208693266,6.0,1.0,0.2014810143901848,0.4029620287803696,1,0,2,0.5726401260959219,0.4273598739040781,0.4826712502648852,0.20351511108915638,0.4216167169381383,1,0,low_risk
7651,0.5025651507978424,0.008424779788758571,6.0,1.0,0.3202436230629408,0.6404872461258816,1,0,2,0.6899449767387822,0.3100550232612177,0.4460354452749766,0.20439892249145786,0.3847157685275393,1,0,low_risk
7652,0.8502817606907969,0.051380179565612916,6.0,1.0,0.9208225177355195,0.15835496452896103,1,1,2,0.5,0.5,0.8855521392131582,0.10486757204728697,0.8540918675989722,1,1,high_risk
7653,0.9764400790601219,0.047119841879756076,6.0,1.0,0.17282299510193042,0.3456459902038609,1,1,2,0.5500723995749414,0.44992760042505864,0.61487057281423,0.1814349954593557,0.5604400741764233,1,1,high_risk
7654,0.9967308056841141,0.006538388631771623,6.0,1.0,0.24743890320463421,0.4948778064092685,1,0,2,0.6129694245708835,0.3870305754291164,0.7067319295031036,0.1955406744989159,0.6480697271534288,1,1,high_risk
7655,0.6859062866634423,0.04586725594527571,6.0,1.0,0.2623268112374199,0.5246536224748398,1,0,2,0.6272805679288624,0.37271943207113745,0.5280299851456649,0.2243202385615783,0.4607339135771914,1,1,high_risk
7656,0.8280436919778689,0.010742652127919935,6.0,1.0,0.3423754665190254,0.6847509330380508,1,1,2,0.7173285535035511,0.28267144649644893,0.6907591521700541,0.2012655478433715,0.6303794878170427,1,1,high_risk
7657,0.8268032808154153,0.01316088144757351,6.0,1.0,0.3679186577365106,0.7358373154730212,1,0,2,0.7517647551751928,0.24823524482480733,0.7128919440590842,0.19255464297699926,0.6551255511659844,1,1,high_risk
7658,0.6875746942063977,0.042460300518939655,6.0,1.0,0.3510266197796276,0.7020532395592552,1,0,2,0.7286327796794617,0.27136722032053817,0.5962465787449754,0.22145220292936427,0.5298109178661662,1,1,high_risk
7659,0.983879844112681,0.03224031177463782,6.0,1.0,0.30198180536708935,0.6039636107341787,1,0,2,0.6688759699787016,0.33112403002129853,0.7580870174596213,0.22155163458319266,0.6916215270846635,1,1,high_risk
7660,0.9882744269964231,0.023451146007153922,6.0,1.0,0.5333860121864913,0.9332279756270174,1,1,2,0.9229647214083945,0.07703527859160549,0.9532319712334462,0.0935360575331077,0.9251711539735139,1,1,high_risk
7661,0.8228216684089266,0.05078147746160102,6.0,1.0,0.8521580603793155,0.29568387924136896,1,1,2,0.5318031156885813,0.46819688431141876,0.8365568757264013,0.16544401893527164,0.7869236700458198,1,1,high_risk
7662,0.9941642390239974,0.01167152195200516,6.0,1.0,0.8949825549667372,0.21003489006652565,1,1,2,0.5031556950538825,0.4968443049461175,0.9448863841451824,0.11022723170963493,0.911818214632292,1,1,high_risk
7663,0.6778845085601216,0.05055926743434743,6.0,1.0,0.3046582969746701,0.6093165939493402,1,0,2,0.6718830513087395,0.3281169486912606,0.5554226628431045,0.23389701646933328,0.4852535579023045,1,1,high_risk
7664,0.8311011051912803,0.006407690124694702,6.0,1.0,0.42140968795344447,0.8428193759068889,1,0,2,0.8357879169963003,0.16421208300369972,0.7638248241779174,0.1437565952956248,0.72069784558923,1,1,high_risk
7665,0.6382615776096993,0.0985081044422914,6.0,1.0,0.8944213281907837,0.21115734361843264,1,1,2,0.503511154353019,0.49648884564698104,0.7654420364769204,0.15443719516386445,0.7191108779277611,1,1,high_risk
7666,0.5165789916489583,0.04006642918375147,6.0,1.0,0.3107030328642134,0.6214060657284268,1,1,2,0.6787749170747581,0.3212250829252419,0.45044646971601493,0.2268073021405448,0.3824042790738515,1,0,low_risk
7667,0.5214261738282079,0.11976154302300641,6.0,1.0,0.9360472895944875,0.12790542081102507,1,1,2,0.5,0.5,0.7287367317113477,0.12383348191701574,0.6915866871362429,1,1,high_risk
7668,0.5016003336827188,0.003434561636288284,6.0,1.0,0.5759651464066061,0.8480697071867878,1,0,2,0.8403976699131855,0.15960233008681446,0.5134691310699209,0.13824029893936368,0.47199704138811177,1,1,high_risk
7669,0.5218726737427622,0.06835175119801075,6.0,1.0,0.33429799964744455,0.6685959992948891,1,1,2,0.7070860625394871,0.29291393746051286,0.4669294373856303,0.24417165734609236,0.3936779401818026,1,0,low_risk
7670,0.8398207917652529,0.060266844712381716,6.0,1.0,0.33387429890546405,0.6677485978109281,1,0,2,0.7065568640085552,0.2934431359914448,0.6913542662566033,0.23852819539919973,0.6197958076368434,1,1,high_risk
7671,0.5207229298833924,0.05095578328078987,6.0,1.0,0.45740086685008274,0.9148017337001655,1,1,2,0.9037523348797701,0.09624766512022984,0.5146283291658403,0.1340989390322206,0.47439864745617416,1,1,high_risk
7672,0.9936880233456273,0.012623953308745217,6.0,1.0,0.5112079888659444,0.9775840222681111,1,0,2,0.9727437472777352,0.027256252722264795,0.9805374255924021,0.03892514881519576,0.9688598809478434,1,1,high_risk
7673,0.9984512922082492,0.003097415583501739,6.0,1.0,0.46848190231741427,0.9369638046348285,1,1,2,0.9269599633205426,0.07304003667945737,0.959742308531633,0.07130705089352304,0.938350193263576,1,1,high_risk
7674,0.685339131442137,0.04072699767323146,6.0,1.0,0.928446810632947,0.14310637873410603,1,1,2,0.5,0.5,0.806892971037542,0.09191668820366874,0.7793179645764413,1,1,high_risk
7675,0.8216417981668463,0.025149887354265193,6.0,1.0,0.9375518998641753,0.12489620027164938,1,1,2,0.5,0.5,0.8795968490155108,0.07502304381295728,0.8570899358716236,1,1,high_risk
7676,0.662936649967845,0.007552261732411099,6.0,1.0,0.3341155573671319,0.6682311147342638,1,1,2,0.7068580965734556,0.29314190342654434,0.5665454089960759,0.2012249182550403,0.5061779335195637,1,1,high_risk
7677,0.8318945203544476,0.0029077493062294457,6.0,1.0,0.37729338342925745,0.7545867668585149,1,1,2,0.7652476309257976,0.23475236907420238,0.7251758264774333,0.17936617945999742,0.6713659726394341,1,1,high_risk
7678,0.9972025483558395,0.005594903288320796,6.0,1.0,0.6292125789672061,0.7415748420655879,1,1,2,0.7558399325666576,0.24416006743334237,0.9073540926151171,0.18529181476976553,0.8517665481841875,1,1,high_risk
7679,0.9930000669529582,0.01399986609408351,6.0,1.0,0.285492472936464,0.570984945872928,1,0,2,0.6509277468274894,0.34907225317251045,0.7460287969729587,0.20842790287595525,0.683500426110172,1,1,high_risk
7680,0.8277116179469467,0.011244581594227457,6.0,1.0,0.6170161852875424,0.7659676294249151,1,0,2,0.7736701700693123,0.22632982993068776,0.7800249565059711,0.18206092065451732,0.725406680309616,1,1,high_risk
7681,0.5074477307520305,0.01536772264617862,6.0,1.0,0.9400389082480853,0.11992218350382933,1,1,2,0.5,0.5,0.723743319500058,0.06764495307500397,0.7034498335775567,1,1,high_risk
7682,0.6639572295534197,0.007242783531423991,6.0,1.0,0.9527407149842033,0.09451857003159336,1,1,2,0.5,0.5,0.8083489722688115,0.05088067678150868,0.7930847692343589,1,1,high_risk
7683,0.9919224074999026,0.016155185000194788,6.0,1.0,0.4714088119311763,0.9428176238623526,1,0,2,0.9332903035229168,0.0667096964770832,0.9571991035273175,0.077972555033403,0.9338073370172966,1,1,high_risk
7684,0.8304175824172787,0.005844725005325235,6.0,1.0,0.44944749210789964,0.8988949842157993,1,0,2,0.8877988536150667,0.11220114638493328,0.7876723015461948,0.10604598786810225,0.7558585051857641,1,1,high_risk
7685,0.3720510528145264,0.10253200220234582,6.0,1.0,0.5650856176902251,0.8698287646195497,1,1,2,0.860056696628327,0.13994330337167307,0.3990649474881452,0.20991004580139916,0.33609193374772545,1,0,low_risk
7686,0.9986807979162277,0.0026384041675445355,6.0,1.0,0.4346547187254821,0.8693094374509642,1,0,2,0.8595767832961667,0.1404232167038333,0.9194784415714121,0.1243391384852373,0.8821767000258409,1,1,high_risk
7687,0.5421727504936621,0.09007163831397252,6.0,1.0,0.6528449068297629,0.6943101863404741,1,1,2,0.723530225309956,0.27646977469004397,0.5727702566203652,0.2571253335458987,0.49563265655659555,1,1,high_risk
7688,0.8321186092247227,0.0024294482356617317,6.0,1.0,0.5153432180209443,0.9693135639581114,1,1,2,0.963058941725225,0.03694105827477503,0.8204165910382493,0.03814717069951906,0.8089724398283935,1,1,high_risk
7689,0.832289298726086,0.006675868844388255,6.0,1.0,0.21925208786641698,0.43850417573283396,1,0,2,0.5875890221188194,0.4124109778811806,0.5794660231178984,0.1847666031650267,0.5240360421683904,1,1,high_risk
7690,0.8338707070084123,0.030331701756808254,6.0,1.0,0.5235301251723308,0.9529397496553385,1,1,2,0.9444428535921582,0.055557146407841866,0.8166290698670503,0.08158917215096008,0.7921523182217622,1,1,high_risk
7691,0.8325718639190701,0.0016758469947838657,6.0,1.0,0.8927783028288967,0.2144433943422066,1,1,2,0.5045546763485668,0.49544532365143323,0.8624008625306494,0.10709053335284936,0.8302737025247946,1,1,high_risk
7692,0.5258560676784944,0.05230838156299513,6.0,1.0,0.6757999674512709,0.6484000650974582,1,0,2,0.6946856940103099,0.30531430598969006,0.5716360853750073,0.23430370022754568,0.5013449753067436,1,1,high_risk
7693,0.8320221891583884,0.007210087270757855,6.0,1.0,0.9428480095030575,0.11430398099388506,1,1,2,0.5,0.5,0.887435099330723,0.060757034132321454,0.8692079890910265,1,1,high_risk
7694,0.499646889184823,0.0037386671461981935,6.0,1.0,0.29410128633717314,0.5882025726743463,1,0,2,0.6601763479276732,0.33982365207232684,0.42979763175772656,0.20235332602722889,0.3690916339495579,1,0,low_risk
7695,0.9457587814060721,0.10848243718785584,6.0,1.0,0.45273633824261394,0.9054726764852279,1,1,2,0.8943270696937956,0.10567293030620444,0.8936596551302654,0.19270273119985223,0.8358488357703097,1,1,high_risk
7696,0.9974445343919932,0.005110931216013359,6.0,1.0,0.19146964313951514,0.3829392862790303,1,0,2,0.5645488526030271,0.435451147396973,0.6464818432229512,0.169636721947315,0.5955908266387567,1,1,high_risk
7697,0.36188256787609174,0.08367071056955024,6.0,1.0,0.933411890154875,0.13317621969024995,1,1,2,0.5,0.5,0.6476472290154833,0.10842346512990009,0.6151201894765133,1,1,high_risk
7698,0.8312557638256911,0.008090514067676616,6.0,1.0,0.5257088415282202,0.9485823169435597,1,1,2,0.9396093314953715,0.0603906685046285,0.812803580928615,0.06488744276647448,0.7933373480986727,1,1,high_risk
7699,0.3729183641075328,0.09172655596712963,6.0,1.0,0.6429797298154781,0.7140405403690437,1,0,2,0.7366757505587415,0.26332424944125854,0.44403207053565874,0.25559691882656277,0.3673529948876899,1,0,low_risk
7700,0.6878161153603047,0.04448692365586119,6.0,1.0,0.5074990945075409,0.9850018109849181,1,0,2,0.981597273199825,0.018402726800174924,0.6844977904881299,0.06179496217887512,0.6659593018344673,1,1,high_risk
7701,0.3354237851227258,0.028979849994267597,6.0,1.0,0.2921429459529958,0.5842858919059916,1,1,2,0.6580494498449447,0.34195055015505516,0.3206238783574641,0.21886705653040772,0.25496376139834176,1,0,low_risk
7702,0.9933493221962139,0.013301355607572321,6.0,1.0,0.17937659512809623,0.35875319025619246,1,0,2,0.5550749494059286,0.4449250505940714,0.6311924654232374,0.16700153061642442,0.58109200623831,1,1,high_risk
7703,0.6599534195297841,0.0161749881562734,6.0,1.0,0.1608249197753163,0.32164983955063264,1,0,2,0.5411437840658992,0.4588562159341007,0.43092520486758423,0.15634402253012084,0.384021998108548,1,0,low_risk
7704,0.6740736267915638,0.07316339110624075,6.0,1.0,0.28063126997168536,0.5612625399433707,1,0,2,0.6458188484615843,0.3541811515384158,0.534723759789111,0.24603890970629605,0.4609120868772222,1,1,high_risk
7705,0.6728951289652388,0.13797050780654788,6.0,1.0,0.25245020746562463,0.5049004149312493,1,1,2,0.6177131158277159,0.3822868841722841,0.5121645499590908,0.27824299871087554,0.4286916503458281,1,0,low_risk
7706,0.8031074325962836,0.06060064633294262,6.0,1.0,0.3805360682652161,0.7610721365304322,1,1,2,0.7700245879712451,0.22997541202875482,0.7059264089726931,0.22169186590550616,0.6394188492010413,1,1,high_risk
7707,0.8291967793682481,0.008557011333553799,6.0,1.0,0.4309493115907496,0.8618986231814992,1,1,2,0.8527862976953929,0.14721370230460704,0.7705692952032878,0.13418058934427077,0.7303151184000065,1,1,high_risk
7708,0.7806404748938637,0.1054288720204135,6.0,1.0,0.44975250607453016,0.8995050121490603,1,0,2,0.8884002807269653,0.11159971927303472,0.7437134704628015,0.19404754634018545,0.6854992065607458,1,1,high_risk
7709,0.8229756159037813,0.020715434877544552,6.0,1.0,0.5990002100687029,0.8019995798625943,1,1,2,0.8016028689545593,0.19839713104544066,0.7785395379613634,0.17571996777386853,0.7258235476292029,1,1,high_risk
7710,0.9946957414408132,0.010608517118373628,6.0,1.0,0.9341388275581154,0.13172234488376922,1,1,2,0.5,0.5,0.9644172844994643,0.07116543100107142,0.9430676551991428,1,1,high_risk
7711,0.6706121833107503,0.00883490635558006,6.0,1.0,0.29528754231010845,0.5905750846202169,1,0,2,0.6614714066385712,0.3385285933614288,0.5435540605389197,0.20577059060533442,0.48182288335731943,1,1,high_risk
7712,0.706156223670226,0.09027992831027927,6.0,1.0,0.5727378017480629,0.8545243965038742,1,1,2,0.8461350002494042,0.15386499975059575,0.6856277982144475,0.20787040321828093,0.6232666772489632,1,1,high_risk
